index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,economy_fare_usd,business_fare_usd,first_fare_usd
3297,FRA,MAD,10:50:00,0,2:45:00,13:35:00,0,UX1502,UX,Air Europa,31195,,,374.34,,
3298,FRA,MAD,13:20:00,2,2:35:00,15:55:00,2,LH1114,LH,Lufthansa,31622,,29217,379.464,,350.604
3299,FRA,LAS,15:40:00,5,2:15:00,17:55:00,5,LH4352,LH,Lufthansa,126290,,,1515.48,,
3300,FRA,LAS,15:40:00,1,2:15:00,17:55:00,1,LH4352,LH,Lufthansa,126290,193788,,1515.48,2325.456,
3301,FRA,LAS,10:00:00,3,2:15:00,12:15:00,3,LH4352,LH,Lufthansa,141186,193788,413099,1694.232,2325.456,4957.188
3302,FRA,LAS,10:00:00,3,2:15:00,12:15:00,3,LH4352,LH,Lufthansa,151823,193788,413099,1821.876,2325.456,4957.188
3303,FRA,LAS,13:05:00,0,2:15:00,15:20:00,0,LH4352,LH,Lufthansa,151823,,,1821.876,,
3305,FRA,BCN,17:30:00,1,2:00:00,19:30:00,1,LH1136,LH,Lufthansa,22532,,51618,270.384,,619.416
3306,FRA,BCN,16:05:00,0,2:00:00,18:05:00,0,LH1132,LH,Lufthansa,22663,,60562,271.956,,726.744
3307,FRA,BCN,17:30:00,2,2:00:00,19:30:00,2,LH1136,LH,Lufthansa,23711,,51757,284.532,,621.084
3308,FRA,BCN,7:30:00,0,2:00:00,9:30:00,0,LH1124,LH,Lufthansa,25449,,60562,305.388,,726.744
3309,FRA,BCN,13:15:00,1,2:00:00,15:15:00,1,LH1128,LH,Lufthansa,25450,,70410,305.4,,844.92
3310,FRA,BCN,11:00:00,0,2:00:00,13:00:00,0,LH1130,LH,Lufthansa,26846,,,322.152,,
3311,FRA,BCN,17:30:00,1,2:00:00,19:30:00,1,LH1136,LH,Lufthansa,27541,,51618,330.492,,619.416
3312,FRA,BCN,16:05:00,1,2:00:00,18:05:00,1,LH1132,LH,Lufthansa,27541,,51757,330.492,,621.084
3313,FRA,BCN,16:05:00,5,2:00:00,18:05:00,5,LH1132,LH,Lufthansa,28635,,33966,343.62,,407.592
3314,FRA,BCN,21:05:00,0,2:00:00,23:05:00,0,LH1138,LH,Lufthansa,28635,,47264,343.62,,567.168
3315,FRA,BCN,21:05:00,5,2:00:00,23:05:00,5,LH1138,LH,Lufthansa,28635,,47264,343.62,,567.168
3316,FRA,BCN,17:30:00,0,2:00:00,19:30:00,0,LH1136,LH,Lufthansa,28635,,47264,343.62,,567.168
3317,FRA,BCN,13:15:00,0,2:00:00,15:15:00,0,LH1128,LH,Lufthansa,29934,,,359.208,,
3318,FRA,BCN,21:05:00,1,2:00:00,23:05:00,1,LH1138,LH,Lufthansa,31941,,70410,383.292,,844.92
3319,FRA,BCN,7:30:00,6,2:00:00,9:30:00,6,LH1124,LH,Lufthansa,31966,,47264,383.592,,567.168
3320,FRA,BCN,21:05:00,1,2:00:00,23:05:00,1,LH1138,LH,Lufthansa,32648,,70410,391.776,,844.92
3321,FRA,BCN,14:05:00,1,2:00:00,16:05:00,1,LH1134,LH,Lufthansa,32648,,,391.776,,
3322,FRA,BCN,16:05:00,2,2:00:00,18:05:00,2,LH1132,LH,Lufthansa,32648,,51757,391.776,,621.084
3323,FRA,BCN,11:00:00,1,2:00:00,13:00:00,1,LH1130,LH,Lufthansa,32648,,,391.776,,
3324,FRA,BCN,13:15:00,1,2:00:00,15:15:00,1,LH1128,LH,Lufthansa,32648,,70410,391.776,,844.92
3325,FRA,BCN,7:30:00,6,2:00:00,9:30:00,6,LH1124,LH,Lufthansa,32736,,47264,392.832,,567.168
3326,FRA,BCN,17:30:00,5,2:00:00,19:30:00,5,LH1136,LH,Lufthansa,34657,,47264,415.884,,567.168
3327,FRA,BOM,13:20:00,1,11:40:00,1:00:00,2,LH756,LH,Lufthansa,77292,187914,266851,927.504,2254.968,3202.212
3328,FRA,BOM,13:20:00,2,11:40:00,1:00:00,3,LH756,LH,Lufthansa,84232,188519,328336,1010.784,2262.228,3940.032
3329,FRA,BOM,13:20:00,6,11:40:00,1:00:00,0,LH756,LH,Lufthansa,91172,188519,340965,1094.064,2262.228,4091.58
3330,FRA,BOM,13:20:00,2,11:40:00,1:00:00,3,LH756,LH,Lufthansa,102578,188519,328336,1230.936,2262.228,3940.032
3331,FRA,BOM,13:20:00,5,11:40:00,1:00:00,6,LH756,LH,Lufthansa,102578,188519,,1230.936,2262.228,
3332,FRA,BOM,13:20:00,0,11:40:00,1:00:00,1,LH756,LH,Lufthansa,102578,187914,384634,1230.936,2254.968,4615.608
3333,FRA,BOM,13:20:00,6,11:40:00,1:00:00,0,LH756,LH,Lufthansa,102578,188519,340965,1230.936,2262.228,4091.58
3334,FRA,BOM,13:20:00,1,11:40:00,1:00:00,2,LH756,LH,Lufthansa,102578,187914,266851,1230.936,2254.968,3202.212
3335,FRA,BOM,13:20:00,3,11:40:00,1:00:00,4,LH756,LH,Lufthansa,102578,188519,326987,1230.936,2262.228,3923.844
3336,FRA,BOM,13:20:00,4,11:40:00,1:00:00,5,LH756,LH,Lufthansa,102578,188519,337280,1230.936,2262.228,4047.36
3337,FRA,YYZ,15:05:00,0,2:55:00,18:00:00,0,DE2402,DE,Condor,75051,76794,128604,900.612,921.528,1543.248
3338,FRA,YYZ,17:05:00,3,2:20:00,19:25:00,3,AC843,AC,Air Canada,113696,198794,344256,1364.352,2385.528,4131.072
3339,FRA,YYZ,17:05:00,2,2:20:00,19:25:00,2,AC843,AC,Air Canada,113696,198794,398168,1364.352,2385.528,4778.016
3340,FRA,YYZ,10:15:00,2,2:25:00,12:40:00,2,AC841,AC,Air Canada,132683,225395,356194,1592.196,2704.74,4274.328
3341,FRA,YYZ,17:05:00,2,2:20:00,19:25:00,2,LH6780,LH,Lufthansa,137061,,,1644.732,,
3342,FRA,YYZ,17:05:00,1,2:20:00,19:25:00,1,LH6780,LH,Lufthansa,137061,192750,,1644.732,2313,
3343,FRA,YYZ,17:05:00,0,2:20:00,19:25:00,0,LH6780,LH,Lufthansa,137061,192750,,1644.732,2313,
3344,FRA,YYZ,17:05:00,3,2:20:00,19:25:00,3,LH6780,LH,Lufthansa,137061,,334834,1644.732,,4018.008
3345,FRA,YYZ,17:05:00,3,2:20:00,19:25:00,3,AC843,AC,Air Canada,138370,198794,344256,1660.44,2385.528,4131.072
3346,FRA,YYZ,17:05:00,0,2:20:00,19:25:00,0,AC843,AC,Air Canada,138370,166255,408117,1660.44,1995.06,4897.404
3347,FRA,YYZ,17:05:00,2,2:20:00,19:25:00,2,AC843,AC,Air Canada,138370,198794,398168,1660.44,2385.528,4778.016
3348,FRA,YYZ,17:05:00,6,2:20:00,19:25:00,6,AC843,AC,Air Canada,138370,198794,,1660.44,2385.528,
3349,FRA,YYZ,17:05:00,1,2:20:00,19:25:00,1,AC843,AC,Air Canada,138370,166255,393670,1660.44,1995.06,4724.04
3350,FRA,YYZ,17:05:00,4,2:20:00,19:25:00,4,AC843,AC,Air Canada,167194,198196,337783,2006.328,2378.352,4053.396
3351,IST,ATL,15:10:00,1,5:00:00,20:10:00,1,TK31,TK,Turkish Airlines,111683,,336665,1340.196,,4039.98
3352,IST,ATL,15:10:00,3,5:00:00,20:10:00,3,TK31,TK,Turkish Airlines,111683,,335148,1340.196,,4021.776
3353,IST,ATL,15:10:00,2,5:00:00,20:10:00,2,TK31,TK,Turkish Airlines,132443,,336665,1589.316,,4039.98
3354,IST,ATL,15:10:00,4,5:00:00,20:10:00,4,TK31,TK,Turkish Airlines,136019,,274815,1632.228,,3297.78
3355,IST,ATL,15:10:00,5,5:00:00,20:10:00,5,TK31,TK,Turkish Airlines,145954,,273582,1751.448,,3282.984
3356,IST,ATL,15:10:00,0,5:00:00,20:10:00,0,TK31,TK,Turkish Airlines,145954,,335148,1751.448,,4021.776
3357,IST,ATL,15:10:00,6,5:00:00,20:10:00,6,TK31,TK,Turkish Airlines,145954,,,1751.448,,
3364,SAW,DXB,21:45:00,0,5:30:00,3:15:00,1,PC740,PC,Pegasus Airlines,16062,,,192.744,,
3365,SAW,DXB,21:45:00,3,5:30:00,3:15:00,4,PC740,PC,Pegasus Airlines,16062,,,192.744,,
3367,SAW,DXB,21:45:00,6,5:30:00,3:15:00,0,PC740,PC,Pegasus Airlines,17873,,,214.476,,
3368,SAW,DXB,21:45:00,2,5:30:00,3:15:00,3,PC7240,PC,Pegasus Airlines,17873,,,214.476,,
3370,SAW,DXB,21:45:00,5,5:30:00,3:15:00,6,PC740,PC,Pegasus Airlines,20124,,,241.488,,
3371,SAW,DXB,22:25:00,2,6:25:00,4:50:00,3,PC1738,PC,Pegasus Airlines,20124,,,241.488,,
3376,SAW,DXB,21:45:00,1,5:30:00,3:15:00,2,PC740,PC,Pegasus Airlines,22219,,,266.628,,
3380,SAW,DXB,20:35:00,3,5:25:00,2:00:00,4,TK7686,TK,Turkish Airlines,30470,,,365.64,,
3383,IST,LAX,8:10:00,0,3:40:00,11:50:00,0,TK179,TK,Turkish Airlines,115083,,392159,1380.996,,4705.908
3384,IST,LAX,13:15:00,3,3:40:00,16:55:00,3,TK9,TK,Turkish Airlines,138216,,392159,1658.592,,4705.908
3385,IST,LAX,13:15:00,6,3:40:00,16:55:00,6,TK9,TK,Turkish Airlines,138347,,392159,1660.164,,4705.908
3386,IST,LAX,13:15:00,0,3:40:00,16:55:00,0,TK9,TK,Turkish Airlines,138347,,392159,1660.164,,4705.908
3387,IST,LAX,8:10:00,6,3:40:00,11:50:00,6,TK179,TK,Turkish Airlines,138347,,392159,1660.164,,4705.908
3388,IST,LAX,8:10:00,2,3:40:00,11:50:00,2,TK179,TK,Turkish Airlines,138347,,392159,1660.164,,4705.908
3389,IST,LAX,13:15:00,2,3:40:00,16:55:00,2,TK9,TK,Turkish Airlines,138347,,392159,1660.164,,4705.908
3390,IST,LAX,13:15:00,5,3:40:00,16:55:00,5,TK9,TK,Turkish Airlines,141697,,395544,1700.364,,4746.528
3391,IST,LAX,8:10:00,5,3:40:00,11:50:00,5,TK179,TK,Turkish Airlines,141697,,293880,1700.364,,3526.56
3392,IST,LAX,13:15:00,4,3:40:00,16:55:00,4,TK9,TK,Turkish Airlines,141697,,293699,1700.364,,3524.388
3393,IST,LAX,8:10:00,4,3:40:00,11:50:00,4,TK179,TK,Turkish Airlines,141697,,395301,1700.364,,4743.612
3394,IST,LAX,8:10:00,3,3:40:00,11:50:00,3,TK179,TK,Turkish Airlines,159662,,392159,1915.944,,4705.908
3395,IST,LAX,13:15:00,1,3:40:00,16:55:00,1,TK9,TK,Turkish Airlines,159662,,392159,1915.944,,4705.908
3396,IST,LAX,8:10:00,1,3:40:00,11:50:00,1,TK179,TK,Turkish Airlines,159662,,392159,1915.944,,4705.908
3397,IST,ORD,6:35:00,1,3:15:00,9:50:00,1,TK185,TK,Turkish Airlines,90981,,268041,1091.772,,3216.492
3398,IST,ORD,6:35:00,3,3:15:00,9:50:00,3,TK185,TK,Turkish Airlines,90981,,266833,1091.772,,3201.996
3399,IST,ORD,6:35:00,2,3:15:00,9:50:00,2,TK185,TK,Turkish Airlines,90981,,266833,1091.772,,3201.996
3400,IST,ORD,6:35:00,5,3:15:00,9:50:00,5,TK185,TK,Turkish Airlines,91162,,271427,1093.944,,3257.124
3401,IST,ORD,6:35:00,4,3:15:00,9:50:00,4,TK185,TK,Turkish Airlines,102627,,270210,1231.524,,3242.52
3402,IST,ORD,6:35:00,0,3:15:00,9:50:00,0,TK185,TK,Turkish Airlines,102627,,268041,1231.524,,3216.492
3403,IST,ORD,6:35:00,6,3:15:00,9:50:00,6,TK185,TK,Turkish Airlines,120077,,268041,1440.924,,3216.492
3404,IST,ORD,14:15:00,0,3:25:00,17:40:00,0,TK5,TK,Turkish Airlines,121169,,268041,1454.028,,3216.492
3405,IST,ORD,14:15:00,2,3:25:00,17:40:00,2,TK5,TK,Turkish Airlines,135860,,266833,1630.32,,3201.996
3406,IST,ORD,14:15:00,3,3:25:00,17:40:00,3,TK5,TK,Turkish Airlines,135860,,266833,1630.32,,3201.996
3407,IST,ORD,14:15:00,1,3:25:00,17:40:00,1,TK5,TK,Turkish Airlines,135860,,268041,1630.32,,3216.492
3408,IST,ORD,14:15:00,4,3:25:00,17:40:00,4,TK5,TK,Turkish Airlines,135860,,270210,1630.32,,3242.52
3409,IST,ORD,14:15:00,6,3:25:00,17:40:00,6,TK5,TK,Turkish Airlines,136073,,333276,1632.876,,3999.312
3410,IST,LHR,14:45:00,2,2:00:00,16:45:00,2,TK1971,TK,Turkish Airlines,20057,,,240.684,,
3411,IST,LHR,20:20:00,3,2:05:00,22:25:00,3,TK1987,TK,Turkish Airlines,20057,,89996,240.684,,1079.952
3412,IST,LHR,13:05:00,2,1:50:00,14:55:00,2,TK1985,TK,Turkish Airlines,23221,,,278.652,,
3413,IST,LHR,7:55:00,2,1:55:00,9:50:00,2,TK1979,TK,Turkish Airlines,23221,,,278.652,,
3414,IST,LHR,14:45:00,3,2:00:00,16:45:00,3,TK1971,TK,Turkish Airlines,23221,,,278.652,,
3415,IST,LHR,18:35:00,3,2:10:00,20:45:00,3,TK1983,TK,Turkish Airlines,23221,,116918,278.652,,1403.016
3416,IST,LHR,18:35:00,2,2:10:00,20:45:00,2,TK1983,TK,Turkish Airlines,23221,,,278.652,,
3417,IST,LHR,7:55:00,4,1:55:00,9:50:00,4,TK1979,TK,Turkish Airlines,23659,,,283.908,,
3418,IST,LHR,20:20:00,4,2:05:00,22:25:00,4,TK1987,TK,Turkish Airlines,23659,,,283.908,,
3419,IST,LHR,7:55:00,0,1:55:00,9:50:00,0,TK1979,TK,Turkish Airlines,24095,,,289.14,,
3420,IST,LHR,20:20:00,0,2:05:00,22:25:00,0,TK1987,TK,Turkish Airlines,24095,,,289.14,,
3421,IST,LHR,13:05:00,3,1:50:00,14:55:00,3,TK1985,TK,Turkish Airlines,27433,,,329.196,,
3422,IST,LHR,13:05:00,1,1:50:00,14:55:00,1,TK1985,TK,Turkish Airlines,27433,,,329.196,,
3423,IST,LHR,7:55:00,3,1:55:00,9:50:00,3,TK1979,TK,Turkish Airlines,27433,,,329.196,,
3424,IST,LHR,20:20:00,2,2:05:00,22:25:00,2,TK1987,TK,Turkish Airlines,27433,,116401,329.196,,1396.812
3425,IST,LHR,13:05:00,5,1:50:00,14:55:00,5,TK1985,TK,Turkish Airlines,27857,,,334.284,,
3426,IST,LHR,13:05:00,4,1:50:00,14:55:00,4,TK1985,TK,Turkish Airlines,27877,,,334.524,,
3427,IST,LHR,14:45:00,4,2:00:00,16:45:00,4,TK1971,TK,Turkish Airlines,27877,,,334.524,,
3428,IST,LHR,18:35:00,4,2:10:00,20:45:00,4,TK1983,TK,Turkish Airlines,27877,,90658,334.524,,1087.896
3429,IST,LHR,7:55:00,5,1:55:00,9:50:00,5,TK1979,TK,Turkish Airlines,27885,,,334.62,,
3430,IST,LHR,14:45:00,5,2:00:00,16:45:00,5,TK1971,TK,Turkish Airlines,27885,,,334.62,,
3431,IST,LHR,20:20:00,5,2:05:00,22:25:00,5,TK1987,TK,Turkish Airlines,27885,,114973,334.62,,1379.676
3432,IST,LHR,10:25:00,0,2:10:00,12:35:00,0,TK1989,TK,Turkish Airlines,28305,,,339.66,,
3433,IST,LHR,14:45:00,1,2:00:00,16:45:00,1,TK1971,TK,Turkish Airlines,32705,,,392.46,,
3434,IST,LHR,18:35:00,1,2:10:00,20:45:00,1,TK1983,TK,Turkish Airlines,32705,,116491,392.46,,1397.892
3435,IST,HND,2:20:00,0,17:00:00,19:20:00,0,TK198,TK,Turkish Airlines,146637,,460031,1759.644,,5520.372
3436,IST,HND,2:20:00,3,17:00:00,19:20:00,3,TK198,TK,Turkish Airlines,147051,,571903,1764.612,,6862.836
3437,IST,HND,2:20:00,4,17:00:00,19:20:00,4,TK198,TK,Turkish Airlines,149132,,341091,1789.584,,4093.092
3438,IST,HND,2:20:00,6,17:00:00,19:20:00,6,TK198,TK,Turkish Airlines,149132,,459193,1789.584,,5510.316
3439,IST,HND,2:20:00,1,17:00:00,19:20:00,1,TK198,TK,Turkish Airlines,149132,,460031,1789.584,,5520.372
3440,IST,HND,2:20:00,2,17:00:00,19:20:00,2,TK198,TK,Turkish Airlines,149132,,342786,1789.584,,4113.432
3441,IST,HND,2:20:00,5,17:00:00,19:20:00,5,TK198,TK,Turkish Airlines,149232,,460889,1790.784,,5530.668
3442,IST,HKG,2:10:00,4,15:15:00,17:25:00,4,TK70,TK,Turkish Airlines,190689,,461353,2288.268,,5536.236
3443,IST,HKG,2:10:00,1,15:15:00,17:25:00,1,TK70,TK,Turkish Airlines,191465,,458102,2297.58,,5497.224
3444,IST,HKG,2:10:00,0,15:15:00,17:25:00,0,TK70,TK,Turkish Airlines,198364,,460716,2380.368,,5528.592
3445,IST,HKG,2:10:00,3,15:15:00,17:25:00,3,TK70,TK,Turkish Airlines,442411,,459021,5308.932,,5508.252
3446,SAW,CDG,8:55:00,1,2:40:00,11:35:00,1,TK7764,TK,Turkish Airlines,11407,,,136.884,,
3447,SAW,CDG,8:55:00,0,2:40:00,11:35:00,0,TK7764,TK,Turkish Airlines,11862,,,142.344,,
3448,SAW,CDG,14:05:00,4,2:40:00,16:45:00,4,TK7670,TK,Turkish Airlines,14133,,,169.596,,
3449,SAW,CDG,8:55:00,2,2:40:00,11:35:00,2,TK7764,TK,Turkish Airlines,14133,,,169.596,,
3450,SAW,CDG,8:55:00,3,2:40:00,11:35:00,3,TK7764,TK,Turkish Airlines,14133,,,169.596,,
3451,SAW,CDG,14:10:00,0,2:35:00,16:45:00,0,TK7670,TK,Turkish Airlines,16956,,,203.472,,
3452,SAW,CDG,9:00:00,5,2:35:00,11:35:00,5,TK7764,TK,Turkish Airlines,18681,,,224.172,,
3453,IST,CDG,16:05:00,3,2:25:00,18:30:00,3,TK1827,TK,Turkish Airlines,20214,,132396,242.568,,1588.752
3454,IST,CDG,7:00:00,1,2:40:00,9:40:00,1,TK1821,TK,Turkish Airlines,20214,,110318,242.568,,1323.816
3455,IST,CDG,15:55:00,1,2:25:00,18:20:00,1,TK1827,TK,Turkish Airlines,20421,,112754,245.052,,1353.048
3456,IST,CDG,15:55:00,2,2:25:00,18:20:00,2,TK1827,TK,Turkish Airlines,20421,,,245.052,,
3457,IST,CDG,15:55:00,0,2:25:00,18:20:00,0,TK1827,TK,Turkish Airlines,20421,,,245.052,,
3458,IST,CDG,19:20:00,0,2:40:00,22:00:00,0,TK1829,TK,Turkish Airlines,20421,,,245.052,,
3459,IST,CDG,19:20:00,1,2:40:00,22:00:00,1,TK1829,TK,Turkish Airlines,20421,,112754,245.052,,1353.048
3460,IST,CDG,12:30:00,0,2:40:00,15:10:00,0,TK1825,TK,Turkish Airlines,20421,,,245.052,,
3461,IST,CDG,14:15:00,2,2:45:00,17:00:00,2,TK1833,TK,Turkish Airlines,20421,,,245.052,,
3462,SAW,CDG,8:55:00,4,2:40:00,11:35:00,4,TK7764,TK,Turkish Airlines,21229,,,254.748,,
3463,SAW,CDG,13:55:00,5,2:50:00,16:45:00,5,TK7670,TK,Turkish Airlines,21229,,,254.748,,
3464,IST,CDG,19:20:00,2,2:40:00,22:00:00,2,TK1829,TK,Turkish Airlines,21942,,131577,263.304,,1578.924
3465,IST,CDG,12:30:00,2,2:40:00,15:10:00,2,TK1825,TK,Turkish Airlines,22201,,91243,266.412,,1094.916
3466,IST,CDG,7:00:00,0,2:40:00,9:40:00,0,TK1821,TK,Turkish Airlines,22276,,,267.312,,
3467,IST,CDG,15:55:00,5,2:25:00,18:20:00,5,TK1827,TK,Turkish Airlines,22477,,,269.724,,
3468,IST,CDG,10:10:00,5,2:40:00,12:50:00,5,TK1823,TK,Turkish Airlines,22477,,,269.724,,
3469,IST,CDG,14:15:00,0,2:45:00,17:00:00,0,TK1833,TK,Turkish Airlines,22477,,150955,269.724,,1811.46
3470,IST,CDG,14:15:00,1,2:45:00,17:00:00,1,TK1833,TK,Turkish Airlines,22477,,134815,269.724,,1617.78
3471,SAW,AMS,8:40:00,1,2:50:00,11:30:00,1,PC1251,PC,Pegasus Airlines,5672,,,68.064,,
3472,SAW,AMS,12:30:00,2,2:50:00,15:20:00,2,PC1253,PC,Pegasus Airlines,5672,,,68.064,,
3473,SAW,AMS,8:40:00,5,2:50:00,11:30:00,5,PC1251,PC,Pegasus Airlines,5672,,,68.064,,
3474,SAW,AMS,19:25:00,4,2:50:00,22:15:00,4,PC1255,PC,Pegasus Airlines,5672,,,68.064,,
3475,SAW,AMS,19:25:00,2,2:50:00,22:15:00,2,PC1255,PC,Pegasus Airlines,5672,,,68.064,,
3476,SAW,AMS,19:25:00,0,2:50:00,22:15:00,0,PC1255,PC,Pegasus Airlines,5672,,,68.064,,
3477,SAW,AMS,12:30:00,3,2:50:00,15:20:00,3,PC1253,PC,Pegasus Airlines,5672,,,68.064,,
3478,SAW,AMS,12:30:00,0,2:50:00,15:20:00,0,PC1253,PC,Pegasus Airlines,5672,,,68.064,,
3479,SAW,AMS,8:40:00,4,2:50:00,11:30:00,4,PC1251,PC,Pegasus Airlines,5672,,,68.064,,
3480,SAW,AMS,8:40:00,3,2:50:00,11:30:00,3,PC1251,PC,Pegasus Airlines,5672,,,68.064,,
3481,SAW,AMS,8:40:00,2,2:50:00,11:30:00,2,PC1251,PC,Pegasus Airlines,5672,,,68.064,,
3482,SAW,AMS,8:55:00,3,2:40:00,11:35:00,3,TK7768,TK,Turkish Airlines,5766,,,69.192,,
3483,SAW,AMS,8:55:00,4,2:40:00,11:35:00,4,TK7768,TK,Turkish Airlines,5766,,,69.192,,
3484,SAW,AMS,8:55:00,2,2:40:00,11:35:00,2,TK7768,TK,Turkish Airlines,5774,,,69.288,,
3485,SAW,AMS,12:30:00,6,2:50:00,15:20:00,6,PC1253,PC,Pegasus Airlines,6920,,,83.04,,
3486,SAW,AMS,12:30:00,1,2:50:00,15:20:00,1,PC1253,PC,Pegasus Airlines,6920,,,83.04,,
3487,SAW,AMS,19:25:00,6,2:50:00,22:15:00,6,PC1255,PC,Pegasus Airlines,6920,,,83.04,,
3488,SAW,AMS,12:30:00,5,2:50:00,15:20:00,5,PC1253,PC,Pegasus Airlines,6920,,,83.04,,
3489,SAW,AMS,12:30:00,4,2:50:00,15:20:00,4,PC1253,PC,Pegasus Airlines,6920,,,83.04,,
3490,SAW,AMS,8:55:00,5,2:40:00,11:35:00,5,TK7768,TK,Turkish Airlines,7566,,,90.792,,
3491,SAW,AMS,8:55:00,0,2:40:00,11:35:00,0,TK7768,TK,Turkish Airlines,7585,,,91.02,,
3492,SAW,AMS,8:55:00,1,2:40:00,11:35:00,1,TK7768,TK,Turkish Airlines,7587,,,91.044,,
3493,SAW,AMS,8:40:00,0,2:50:00,11:30:00,0,PC1251,PC,Pegasus Airlines,8289,,,99.468,,
3494,SAW,AMS,8:40:00,6,2:50:00,11:30:00,6,PC1251,PC,Pegasus Airlines,9579,,,114.948,,
3495,IST,AMS,19:15:00,2,2:35:00,21:50:00,2,TK1955,TK,Turkish Airlines,11216,,46683,134.592,,560.196
3496,IST,DFW,14:00:00,3,4:45:00,18:45:00,3,TK191,TK,Turkish Airlines,89205,,392159,1070.46,,4705.908
3497,IST,DFW,14:00:00,6,4:45:00,18:45:00,6,TK191,TK,Turkish Airlines,129951,,392917,1559.412,,4715.004
3498,IST,DFW,14:00:00,0,4:45:00,18:45:00,0,TK191,TK,Turkish Airlines,130321,,289951,1563.852,,3479.412
3499,IST,DFW,14:00:00,1,4:45:00,18:45:00,1,TK191,TK,Turkish Airlines,130321,,290490,1563.852,,3485.88
3500,IST,DFW,14:00:00,2,4:45:00,18:45:00,2,TK191,TK,Turkish Airlines,130536,,290490,1566.432,,3485.88
3501,IST,DFW,14:00:00,4,4:45:00,18:45:00,4,TK191,TK,Turkish Airlines,133815,,293880,1605.78,,3526.56
3502,IST,DFW,14:00:00,5,4:45:00,18:45:00,5,TK191,TK,Turkish Airlines,133815,,395544,1605.78,,4746.528
3503,SAW,FRA,14:20:00,1,2:20:00,16:40:00,1,PC995,PC,Pegasus Airlines,4585,,,55.02,,
3504,SAW,FRA,11:30:00,2,2:20:00,13:50:00,2,PC993,PC,Pegasus Airlines,4585,,,55.02,,
3505,SAW,FRA,11:30:00,1,2:20:00,13:50:00,1,PC993,PC,Pegasus Airlines,4585,,,55.02,,
3506,SAW,FRA,14:20:00,0,2:20:00,16:40:00,0,PC995,PC,Pegasus Airlines,5510,,,66.12,,
3507,SAW,FRA,11:30:00,0,2:20:00,13:50:00,0,PC993,PC,Pegasus Airlines,5510,,,66.12,,
3508,SAW,FRA,14:20:00,2,2:20:00,16:40:00,2,PC995,PC,Pegasus Airlines,5510,,,66.12,,
3509,SAW,FRA,11:30:00,3,2:20:00,13:50:00,3,PC993,PC,Pegasus Airlines,5510,,,66.12,,
3510,SAW,FRA,11:30:00,4,2:20:00,13:50:00,4,PC993,PC,Pegasus Airlines,5510,,,66.12,,
3511,SAW,FRA,10:15:00,2,2:15:00,12:30:00,2,TK7734,TK,Turkish Airlines,6530,,,78.36,,
3512,SAW,FRA,10:15:00,0,2:15:00,12:30:00,0,TK7734,TK,Turkish Airlines,6530,,,78.36,,
3513,SAW,FRA,10:15:00,1,2:15:00,12:30:00,1,TK7734,TK,Turkish Airlines,6530,,,78.36,,
3514,SAW,FRA,11:30:00,5,2:20:00,13:50:00,5,PC993,PC,Pegasus Airlines,7111,,,85.332,,
3515,SAW,FRA,14:20:00,4,2:20:00,16:40:00,4,PC995,PC,Pegasus Airlines,7111,,,85.332,,
3516,SAW,FRA,10:15:00,4,2:15:00,12:30:00,4,TK7734,TK,Turkish Airlines,7412,,,88.944,,
3517,SAW,FRA,10:15:00,5,2:15:00,12:30:00,5,TK7734,TK,Turkish Airlines,7412,,,88.944,,
3518,SAW,FRA,14:20:00,5,2:20:00,16:40:00,5,PC995,PC,Pegasus Airlines,9988,,,119.856,,
3519,SAW,FRA,14:20:00,3,2:20:00,16:40:00,3,PC995,PC,Pegasus Airlines,9988,,,119.856,,
3520,IST,FRA,8:10:00,1,2:05:00,10:15:00,1,TK1587,TK,Turkish Airlines,10311,,,123.732,,
3521,IST,FRA,15:15:00,1,2:10:00,17:25:00,1,TK1593,TK,Turkish Airlines,10311,,65245,123.732,,782.94
3522,IST,FRA,11:40:00,1,2:10:00,13:50:00,1,TK1591,TK,Turkish Airlines,10311,,,123.732,,
3523,IST,FRA,18:40:00,1,2:10:00,20:50:00,1,TK1597,TK,Turkish Airlines,10311,,65245,123.732,,782.94
3524,IST,FRA,18:40:00,4,2:10:00,20:50:00,4,TK1597,TK,Turkish Airlines,10317,,,123.804,,
3525,IST,FRA,11:40:00,2,2:10:00,13:50:00,2,TK1591,TK,Turkish Airlines,10351,,,124.212,,
3526,IST,FRA,8:10:00,0,2:05:00,10:15:00,0,TK1587,TK,Turkish Airlines,10378,,,124.536,,
3527,IST,FRA,15:15:00,2,2:10:00,17:25:00,2,TK1593,TK,Turkish Airlines,10378,,,124.536,,
3528,IST,DEL,20:45:00,2,8:50:00,5:35:00,3,6.00E+12,6E,Indigo,34555,,,414.66,,
3529,IST,DEL,20:45:00,3,8:50:00,5:35:00,4,6.00E+12,6E,Indigo,34555,,,414.66,,
3530,IST,DEL,20:45:00,1,8:50:00,5:35:00,2,6.00E+12,6E,Indigo,34555,,,414.66,,
3531,IST,DEL,20:45:00,6,8:50:00,5:35:00,0,6.00E+12,6E,Indigo,34555,,,414.66,,
3532,IST,DEL,20:45:00,4,8:50:00,5:35:00,5,6.00E+12,6E,Indigo,34555,,,414.66,,
